gen,best,mean,std
0,92.552828,0,0
1,92.612828,0,0
2,92.612828,0,0
3,92.612828,0,0
4,92.612828,0,0
5,92.612828,0,0
6,92.612828,0,0
7,92.612828,0,0
8,92.612828,0,0
9,92.612828,0,0
10,92.612828,0,0
11,92.612828,0,0
12,92.612828,0,0
13,92.612828,0,0
14,92.612828,0,0
15,92.612828,0,0
16,92.612828,0,0
17,92.612828,0,0
18,92.612828,0,0
19,92.612828,0,0
20,92.612828,0,0
21,92.612828,0,0
22,92.612828,0,0
23,92.612828,0,0
24,92.612828,0,0
25,92.612828,0,0
26,92.612828,0,0
27,92.612828,0,0
28,92.612828,0,0
29,92.612828,0,0
30,92.612828,0,0
31,92.612828,0,0
32,92.612828,0,0
33,92.612828,0,0
34,92.612828,0,0
35,92.612828,0,0
36,92.612828,0,0
37,92.612828,0,0
38,92.612828,0,0
39,92.612828,0,0
40,92.612828,0,0
41,92.612828,0,0
42,92.612828,0,0
43,92.612828,0,0
44,92.612828,0,0
45,92.612828,0,0
46,92.612828,0,0
47,92.612828,0,0
48,92.612828,0,0
49,92.612828,0,0
